id,case_number,date,block,ucr_code,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,historical_wards,zip_code,community_area,census_tract,ward,boundary,police_district,police_beat
2175,HJ378937,05/22/2003 01:50:00 PM,011XX W ARGYLE ST,110,HOMICIDE,FIRST DEGREE MURDER,"CTA ""L"" TRAIN",True,False,2033,20,48.0,3.0,01A,1167773.0,1933570.0,2003,09/19/2022 03:41:05 PM,41.973263481,-87.658435722,"(41.973263481, -87.658435722)",40.0,22616.0,31.0,634.0,16.0,15.0,2.0,36.0
22138,HY455431,10/09/2015 01:25:00 PM,049XX W CONGRESS PKWY,110,HOMICIDE,FIRST DEGREE MURDER,YARD,False,False,1533,15,24.0,25.0,01A,1143669.0,1897231.0,2015,09/19/2022 03:41:05 PM,41.874032452,-87.747984456,"(41.874032452, -87.747984456)",36.0,22216.0,26.0,69.0,7.0,32.0,25.0,137.0
2617,HK212074,02/29/2004 06:26:00 PM,087XX S COLFAX AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,423,4,7.0,46.0,01A,1195010.0,1847437.0,2004,09/19/2022 03:41:05 PM,41.736279679,-87.5611295,"(41.736279679, -87.5611295)",43.0,21202.0,42.0,508.0,37.0,25.0,19.0,238.0
23300,JA271569,05/20/2017 03:45:00 PM,041XX N ST LOUIS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1723,17,33.0,16.0,01A,1152317.0,1927265.0,2017,09/19/2022 03:41:05 PM,41.956282207,-87.715438327,"(41.956282207, -87.715438327)",2.0,21538.0,16.0,23.0,12.0,39.0,1.0,9.0
22610,HZ344119,07/11/2016 07:00:00 AM,050XX S EAST END AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,222,2,4.0,39.0,01A,1188167.0,1871713.0,2016,09/19/2022 03:41:05 PM,41.803060829,-87.585426093,"(41.803060829, -87.585426093)",1.0,21192.0,5.0,400.0,33.0,10.0,24.0,113.0
21002,HW383740,07/29/2013 09:19:00 AM,078XX S OGLESBY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,414,4,7.0,43.0,01A,1193228.0,1853387.0,2013,09/19/2022 03:41:05 PM,41.752650676,-87.567463994,"(41.752650676, -87.567463994)",43.0,22538.0,39.0,420.0,37.0,24.0,19.0,222.0
24632,JC334372,07/04/2019 12:17:00 PM,008XX N HOMAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1121,11,27.0,23.0,01A,1153561.0,1905300.0,2019,09/19/2022 03:41:05 PM,41.895983749,-87.711450684,"(41.895983749, -87.711450684)",41.0,4299.0,24.0,150.0,46.0,5.0,16.0,65.0
20356,HV232759,04/07/2012 11:11:00 PM,003XX W 108TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,False,False,513,5,34.0,49.0,01A,1176058.0,1833310.0,2012,09/19/2022 03:41:05 PM,41.697958905,-87.630984694,"(41.697958905, -87.630984694)",45.0,21861.0,45.0,524.0,22.0,19.0,10.0,260.0
19509,HS419413,07/19/2010 08:40:00 PM,051XX S MAY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,934,9,16.0,61.0,01A,1169524.0,1870707.0,2010,09/19/2022 03:41:05 PM,41.800725062,-87.6538274,"(41.800725062, -87.6538274)",19.0,14924.0,59.0,791.0,4.0,37.0,23.0,127.0
22909,HZ496623,10/31/2016 01:15:00 PM,122XX S GREEN ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,524,5,34.0,53.0,01A,1172876.0,1823681.0,2016,09/19/2022 03:41:05 PM,41.671606006,-87.642918034,"(41.671606006, -87.642918034)",45.0,22212.0,50.0,662.0,22.0,13.0,10.0,220.0
21427,HX297152,06/09/2014 11:29:00 PM,073XX S PERRY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,731,7,6.0,69.0,01A,1176668.0,1856246.0,2014,09/19/2022 03:41:05 PM,41.760884597,-87.628063106,"(41.760884597, -87.628063106)",31.0,21559.0,67.0,494.0,32.0,11.0,17.0,210.0
23166,JA163756,02/22/2017 09:29:00 PM,076XX S CHAMPLAIN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,624,6,6.0,69.0,01A,1181887.0,1854534.0,2017,09/01/2022 03:42:17 PM,41.75606768,-87.608988177,"(41.75606768, -87.608988177)",31.0,21546.0,67.0,496.0,32.0,61.0,20.0,227.0
21935,HY308808,06/20/2015 12:02:00 PM,084XX S COLFAX AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,False,False,423,4,7.0,46.0,01A,1194964.0,1849614.0,2015,09/19/2022 03:41:05 PM,41.742254682,-87.561226467,"(41.742254682, -87.561226467)",43.0,21202.0,42.0,478.0,37.0,25.0,19.0,238.0
4468,HP260044,04/03/2008 09:58:00 PM,028XX N LECLAIRE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2521,25,31.0,19.0,01A,1141893.0,1918316.0,2008,09/19/2022 03:41:05 PM,41.931925154,-87.753982363,"(41.931925154, -87.753982363)",7.0,22618.0,19.0,355.0,17.0,21.0,6.0,176.0
1508,HH398639,05/26/2002 10:25:00 PM,104XX S SANGAMON ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,2232,22,34.0,73.0,01A,1171826.0,1835699.0,2002,09/19/2022 03:41:05 PM,41.704608346,-87.646410271,"(41.704608346, -87.646410271)",45.0,22212.0,72.0,595.0,22.0,13.0,9.0,253.0
27237,JF501379,12/07/2022 11:38:00 AM,081XX S DREXEL AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,631,6,8.0,44.0,01A,1183652.0,1851159.0,2022,02/02/2023 03:41:40 PM,41.746765368,-87.602624951,"(41.746765368, -87.602624951)",9.0,21546.0,40.0,247.0,35.0,61.0,20.0,235.0
2791,HK481621,07/08/2004 09:50:00 AM,021XX S LAFLIN ST,110,HOMICIDE,FIRST DEGREE MURDER,SCHOOL YARD,True,False,1222,12,25.0,31.0,01A,1166703.0,1889711.0,2004,09/19/2022 03:41:05 PM,41.852934738,-87.663629657,"(41.852934738, -87.663629657)",8.0,14920.0,33.0,270.0,26.0,43.0,15.0,158.0
3475,HM133443,01/19/2006 04:33:00 PM,042XX S LANGLEY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,213,2,4.0,38.0,01A,1181637.0,1877023.0,2006,09/19/2022 03:41:05 PM,41.817785317,-87.609210238,"(41.817785317, -87.609210238)",1.0,4301.0,4.0,583.0,10.0,36.0,24.0,104.0
1777,HH670534,09/25/2002 12:08:00 AM,079XX S MANISTEE AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,True,False,422,4,7.0,46.0,01A,1195888.0,1852898.0,2002,09/19/2022 03:41:05 PM,41.751243434,-87.557732549,"(41.751243434, -87.557732549)",43.0,21202.0,42.0,244.0,37.0,25.0,19.0,234.0
26072,JE290388,07/05/2021 02:36:00 AM,018XX S KILDARE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1012,10,24.0,29.0,01A,1147916.0,1890808.0,2021,09/19/2022 03:41:05 PM,41.856326422,-87.732556325,"(41.856326422, -87.732556325)",36.0,21569.0,30.0,753.0,14.0,57.0,21.0,109.0
20248,HV117352,01/14/2012 04:50:00 AM,042XX W 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,813,8,13.0,65.0,01A,1148996.0,1862483.0,2012,09/19/2022 03:41:05 PM,41.77857777,-87.729322944,"(41.77857777, -87.729322944)",23.0,21867.0,63.0,6.0,6.0,58.0,13.0,271.0
2749,HK431540,06/17/2004 01:14:00 PM,030XX S AVERS AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,True,False,1031,10,22.0,30.0,01A,1151191.0,1884104.0,2004,09/19/2022 03:41:05 PM,41.837866301,-87.720710813,"(41.837866301, -87.720710813)",14.0,21569.0,32.0,234.0,28.0,57.0,21.0,167.0
4118,HN408491,06/16/2007 03:00:00 AM,011XX N WALLER AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1511,15,29.0,25.0,01A,1138141.0,1907042.0,2007,09/19/2022 03:41:05 PM,41.901056752,-87.768043697,"(41.901056752, -87.768043697)",52.0,4299.0,26.0,671.0,7.0,5.0,25.0,70.0
19612,HS532796,09/25/2010 04:00:00 AM,017XX N LUNA AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,2532,25,37.0,25.0,01A,1139131.0,1911021.0,2010,09/19/2022 03:41:05 PM,41.911957637,-87.76431034,"(41.911957637, -87.76431034)",4.0,22615.0,26.0,596.0,45.0,2.0,6.0,145.0
19725,HS681635,12/29/2010 08:25:00 PM,100XX S CALHOUN AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,431,4,7.0,51.0,01A,1194805.0,1838882.0,2010,09/01/2022 03:42:17 PM,41.712809024,-87.562161311,"(41.712809024, -87.562161311)",43.0,21202.0,48.0,527.0,37.0,25.0,19.0,249.0
22237,HY550929,12/26/2015 07:47:00 PM,006XX S TRIPP AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1132,11,24.0,26.0,01A,1148153.0,1896896.0,2015,09/19/2022 03:41:05 PM,41.87302808,-87.731529756,"(41.87302808, -87.731529756)",36.0,21572.0,27.0,703.0,14.0,30.0,16.0,142.0
19821,HT223848,03/28/2011 06:55:00 PM,019XX N PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2535,25,30.0,20.0,01A,1149403.0,1912661.0,2011,09/01/2022 03:42:17 PM,41.916264751,-87.726531015,"(41.916264751, -87.726531015)",27.0,22535.0,21.0,135.0,12.0,2.0,6.0,194.0
2396,HJ636896,09/23/2003 02:41:00 AM,068XX S PAXTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,331,3,5.0,43.0,01A,1192060.0,1859948.0,2003,09/19/2022 03:41:05 PM,41.770683034,-87.571531227,"(41.770683034, -87.571531227)",32.0,22538.0,39.0,134.0,33.0,24.0,18.0,262.0
23401,JA323969,06/27/2017 12:44:00 AM,052XX W DIVISION ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,True,False,2532,25,37.0,25.0,01A,1141033.0,1907489.0,2017,09/01/2022 03:42:17 PM,41.902230588,-87.75740997,"(41.902230588, -87.75740997)",4.0,4299.0,26.0,562.0,45.0,5.0,6.0,145.0
3150,HL361444,05/17/2005 06:00:00 AM,072XX S ST LAWRENCE AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,323,3,6.0,69.0,01A,1181488.0,1857115.0,2005,09/19/2022 03:41:05 PM,41.763159424,-87.610370918,"(41.763159424, -87.610370918)",31.0,21546.0,67.0,515.0,32.0,61.0,18.0,223.0
27714,JG395130,08/24/2023 12:13:00 AM,039XX W CERMAK RD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1014,10,24.0,29.0,01A,1150311.0,1889088.0,2023,09/01/2023 03:43:17 PM,41.851560209,-87.72381017,"(41.851560209, -87.72381017)",14.0,21569.0,30.0,125.0,28.0,57.0,21.0,161.0
3890,HM738235,11/24/2006 05:06:00 PM,024XX W 56TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,True,False,824,8,16.0,63.0,01A,1160893.0,1867463.0,2006,09/19/2022 03:41:05 PM,41.792005976,-87.685569871,"(41.792005976, -87.685569871)",19.0,21867.0,61.0,112.0,3.0,58.0,13.0,269.0
25675,JD463816,12/20/2020 08:20:00 PM,012XX S WASHTENAW AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1023,10,28.0,29.0,01A,1158570.0,1893995.0,2020,09/19/2022 03:41:05 PM,41.864860663,-87.693363237,"(41.864860663, -87.693363237)",11.0,14920.0,30.0,16.0,23.0,43.0,21.0,151.0
2734,HK409854,06/05/2004 02:47:00 AM,005XX W 59TH ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,711,7,20.0,68.0,01A,1173805.0,1865791.0,2004,09/19/2022 03:41:05 PM,41.787141102,-87.638273385,"(41.787141102, -87.638273385)",12.0,21559.0,66.0,166.0,4.0,11.0,17.0,135.0
20757,HW106139,01/05/2013 07:26:00 PM,083XX S KINGSTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,423,4,7.0,46.0,01A,1194622.0,1850112.0,2013,09/19/2022 03:41:05 PM,41.743629649,-87.562463183,"(41.743629649, -87.562463183)",43.0,21202.0,42.0,478.0,37.0,25.0,19.0,238.0
4049,HN303026,04/24/2007 06:55:00 PM,007XX E 91ST ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,633,6,6.0,44.0,01A,1182800.0,1844800.0,2007,09/19/2022 03:41:05 PM,41.729335371,-87.6059438,"(41.729335371, -87.6059438)",31.0,21546.0,40.0,430.0,35.0,61.0,20.0,248.0
1904,HH823907,12/07/2002 08:41:00 PM,022XX W 54TH PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,915,9,16.0,63.0,01A,1162113.0,1868479.0,2002,09/19/2022 03:41:05 PM,41.794768699,-87.68106805,"(41.794768699, -87.68106805)",19.0,14924.0,61.0,775.0,2.0,37.0,23.0,128.0
25452,JD360370,09/08/2020 09:28:00 AM,078XX S LAFLIN ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,612,6,17.0,71.0,01A,1167475.0,1852767.0,2020,09/19/2022 03:41:05 PM,41.751539633,-87.661855469,"(41.751539633, -87.661855469)",17.0,21554.0,70.0,557.0,31.0,59.0,20.0,230.0
2485,HJ756295,11/13/2003 09:25:00 AM,045XX W OGDEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,GARAGE/AUTO REPAIR,False,False,1013,10,22.0,29.0,01A,1146564.0,1887235.0,2003,09/19/2022 03:41:05 PM,41.846547494,-87.737609902,"(41.846547494, -87.737609902)",14.0,21569.0,30.0,125.0,28.0,57.0,21.0,161.0
24032,JB328771,06/30/2018 05:12:00 AM,056XX S WABASH AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,225,2,20.0,40.0,01A,1177674.0,1867745.0,2018,09/19/2022 03:41:05 PM,41.792416366,-87.624028472,"(41.792416366, -87.624028472)",53.0,22260.0,7.0,403.0,4.0,60.0,24.0,111.0
2406,HJ658069,09/28/2003 12:35:00 AM,001XX E KENSINGTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,532,5,9.0,53.0,01A,1179105.0,1828227.0,2003,09/01/2022 03:42:17 PM,41.683941698,-87.619982361,"(41.683941698, -87.619982361)",30.0,21861.0,50.0,229.0,43.0,19.0,10.0,219.0
27472,JG254630,05/09/2023 11:43:00 PM,118XX S EGGLESTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,522,5,21.0,53.0,01A,1175426.0,1826413.0,2023,05/16/2023 03:43:22 PM,41.679046605,-87.633503893,"(41.679046605, -87.633503893)",45.0,21861.0,50.0,255.0,22.0,19.0,10.0,267.0
19667,HS605270,11/08/2010 04:20:00 PM,009XX W 50TH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,921,9,20.0,61.0,01A,1170894.0,1871677.0,2010,09/19/2022 03:41:05 PM,41.803357016,-87.648774838,"(41.803357016, -87.648774838)",53.0,14924.0,59.0,708.0,4.0,37.0,23.0,118.0
1893,HH811146,12/04/2002 03:25:00 PM,022XX W 54TH PL,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,915,9,16.0,63.0,01A,1162234.0,1868482.0,2002,09/19/2022 03:41:05 PM,41.794774411,-87.680624259,"(41.794774411, -87.680624259)",19.0,14924.0,61.0,775.0,2.0,37.0,23.0,128.0
27519,JG276715,05/27/2023 12:05:00 AM,057XX W SUPERIOR ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,1511,15,29.0,25.0,01A,1138014.0,1904422.0,2023,06/03/2023 03:40:59 PM,41.893869443,-87.768573535,"(41.893869443, -87.768573535)",52.0,22216.0,26.0,672.0,7.0,32.0,25.0,70.0
27379,JG177458,03/07/2023 05:28:00 PM,076XX S KINGSTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,421,4,7.0,43.0,01A,1194520.0,1854763.0,2023,03/14/2023 03:41:46 PM,41.756394869,-87.562684274,"(41.756394869, -87.562684274)",43.0,22538.0,39.0,245.0,37.0,24.0,19.0,225.0
23537,JA401885,08/22/2017 05:13:00 PM,052XX S BISHOP ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,934,9,16.0,61.0,01A,1167558.0,1869899.0,2017,09/01/2022 03:42:17 PM,41.798550239,-87.661060542,"(41.798550239, -87.661060542)",19.0,14924.0,59.0,790.0,4.0,37.0,23.0,127.0
3757,HM566275,08/27/2006 11:37:00 PM,015XX N LA SALLE DR,110,HOMICIDE,FIRST DEGREE MURDER,HOTEL,True,False,1821,18,43.0,8.0,01A,1174850.0,1910494.0,2006,09/19/2022 03:41:05 PM,41.909786287,-87.633105375,"(41.909786287, -87.633105375)",51.0,14926.0,37.0,100.0,46.0,54.0,14.0,198.0
3581,HM329057,05/04/2006 12:30:00 AM,006XX W 118TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,524,5,34.0,53.0,01A,1174173.0,1826647.0,2006,09/19/2022 03:41:05 PM,41.679716575,-87.638083456,"(41.679716575, -87.638083456)",45.0,21861.0,50.0,255.0,22.0,19.0,10.0,220.0
27372,JG175288,03/05/2023 10:01:00 PM,081XX S DREXEL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,631,6,8.0,44.0,01A,1183652.0,1851166.0,2023,03/12/2023 03:47:21 PM,41.746784577,-87.602624733,"(41.746784577, -87.602624733)",9.0,21546.0,40.0,247.0,35.0,61.0,20.0,235.0
3625,HM393124,06/04/2006 04:10:00 PM,040XX W 30TH ST,110,HOMICIDE,FIRST DEGREE MURDER,COACH HOUSE,True,True,1031,10,22.0,30.0,01A,1149736.0,1884399.0,2006,09/19/2022 03:41:05 PM,41.838704173,-87.726042275,"(41.838704173, -87.726042275)",14.0,21569.0,32.0,248.0,28.0,57.0,21.0,167.0
951,G423609,07/19/2001 02:25:00 PM,049XX N SHERIDAN RD,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,2024,20,46.0,3.0,01A,1168735.0,1933270.0,2001,09/19/2022 03:41:05 PM,41.972419422,-87.654906985,"(41.972419422, -87.654906985)",37.0,22616.0,31.0,634.0,16.0,15.0,2.0,14.0
25817,JE156432,03/22/2021 08:10:00 PM,001XX W 127TH ST,110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,True,False,523,5,9.0,53.0,01A,1177579.0,1820730.0,2021,09/19/2022 03:41:05 PM,41.663403306,-87.625793875,"(41.663403306, -87.625793875)",30.0,21861.0,50.0,206.0,43.0,19.0,10.0,218.0
21556,HX417607,09/08/2014 07:33:00 AM,097XX S FOREST AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,511,5,9.0,49.0,01A,1179966.0,1840480.0,2014,09/19/2022 03:41:05 PM,41.717545998,-87.616457178,"(41.717545998, -87.616457178)",31.0,21861.0,45.0,567.0,43.0,19.0,10.0,250.0
3012,HL101040,01/01/2005 01:15:00 PM,076XX S GREENWOOD AVE,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,True,False,624,6,8.0,69.0,01A,1184881.0,1854385.0,2005,09/19/2022 03:41:05 PM,41.755589111,-87.598020614,"(41.755589111, -87.598020614)",9.0,21546.0,67.0,497.0,35.0,61.0,20.0,227.0
21710,HX557764,12/28/2014 04:32:00 PM,053XX S MAY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,934,9,16.0,61.0,01A,1169560.0,1869350.0,2014,09/19/2022 03:41:05 PM,41.797000522,-87.653734721,"(41.797000522, -87.653734721)",19.0,14924.0,59.0,791.0,4.0,37.0,23.0,127.0
1284,G759800,12/20/2001 01:15:00 PM,097XX S AVENUE J,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,432,4,10.0,52.0,01A,1202452.0,1841225.0,2001,09/19/2022 03:41:05 PM,41.719047041,-87.534076576,"(41.719047041, -87.534076576)",47.0,21202.0,49.0,705.0,47.0,25.0,19.0,247.0
1582,HH481276,07/01/2002 10:14:00 PM,022XX S KOLIN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1013,10,22.0,29.0,01A,1147997.0,1888802.0,2002,09/19/2022 03:41:05 PM,41.850820147,-87.732310547,"(41.850820147, -87.732310547)",14.0,21569.0,30.0,125.0,28.0,57.0,21.0,161.0
26438,JE441696,11/11/2021 02:50:00 PM,097XX S INGLESIDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,511,5,8.0,50.0,01A,1184271.0,1840523.0,2021,04/08/2023 03:40:20 PM,41.717564548,-87.600688545,"(41.717564548, -87.600688545)",9.0,21861.0,47.0,643.0,35.0,19.0,10.0,250.0
24706,JC405768,08/24/2019 07:16:00 PM,002XX E 41ST ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,213,2,3.0,38.0,01A,1178393.0,1877867.0,2019,09/19/2022 03:41:05 PM,41.820175724,-87.621084441,"(41.820175724, -87.621084441)",12.0,4301.0,4.0,163.0,9.0,36.0,24.0,102.0
19875,HT305200,05/20/2011 01:45:00 PM,064XX S TALMAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,False,False,825,8,15.0,66.0,01A,1159818.0,1861804.0,2011,09/19/2022 03:41:05 PM,41.776499057,-87.689667076,"(41.776499057, -87.689667076)",44.0,21867.0,64.0,319.0,2.0,58.0,13.0,274.0
19185,HR660923,11/28/2009 04:45:00 PM,005XX E 44TH ST,110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,False,False,222,2,3.0,38.0,01A,1180770.0,1875963.0,2009,09/01/2022 03:42:17 PM,41.814896599,-87.612423245,"(41.814896599, -87.612423245)",12.0,4301.0,4.0,161.0,9.0,36.0,24.0,114.0
3436,HL768889,12/03/2005 01:36:00 AM,040XX W ADAMS ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1115,11,28.0,26.0,01A,1149554.0,1898706.0,2005,09/19/2022 03:41:05 PM,41.877967857,-87.726338978,"(41.877967857, -87.726338978)",11.0,21572.0,27.0,675.0,23.0,30.0,16.0,100.0
22001,HY359179,07/28/2015 02:58:00 PM,016XX W VAN BUREN ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1231,12,2.0,28.0,01A,1165371.0,1898226.0,2015,09/19/2022 03:41:05 PM,41.876329051,-87.668276406,"(41.876329051, -87.668276406)",48.0,21184.0,29.0,90.0,46.0,28.0,15.0,136.0
19840,HT250705,04/15/2011 08:35:00 AM,079XX S MANISTEE AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,True,False,422,4,7.0,46.0,01A,1195889.0,1852823.0,2011,09/01/2022 03:42:17 PM,41.751037603,-87.557731362,"(41.751037603, -87.557731362)",43.0,21202.0,42.0,244.0,37.0,25.0,19.0,234.0
2168,HJ374852,05/20/2003 08:00:00 AM,009XX E 134TH ST,110,HOMICIDE,FIRST DEGREE MURDER,WOODED AREA,False,False,533,5,9.0,54.0,01A,1184766.0,1816591.0,2003,09/01/2022 03:42:17 PM,41.651880365,-87.599622085,"(41.651880365, -87.599622085)",30.0,4460.0,51.0,10.0,43.0,47.0,10.0,221.0
2428,HJ676914,10/07/2003 06:45:00 AM,054XX S HONORE ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,932,9,16.0,61.0,01A,1164943.0,1868589.0,2003,09/19/2022 03:41:05 PM,41.79501116,-87.670687331,"(41.79501116, -87.670687331)",19.0,14924.0,59.0,767.0,2.0,37.0,23.0,128.0
25214,JD272037,06/22/2020 04:45:00 AM,001XX S WASHTENAW AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,1125,11,27.0,27.0,01A,1158419.0,1899124.0,2020,09/19/2022 03:41:05 PM,41.878938232,-87.693777272,"(41.878938232, -87.693777272)",48.0,21184.0,28.0,38.0,46.0,28.0,16.0,138.0
1651,HH551970,08/02/2002 12:55:00 AM,005XX E 67TH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,321,3,20.0,42.0,01A,1180834.0,1860702.0,2002,09/19/2022 03:41:05 PM,41.773017577,-87.61265777,"(41.773017577, -87.61265777)",53.0,22260.0,9.0,348.0,4.0,60.0,18.0,206.0
2587,HK157829,02/01/2004 12:39:00 AM,027XX W 25TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1034,10,12.0,30.0,01A,1158188.0,1887285.0,2004,09/19/2022 03:41:05 PM,41.846455512,-87.694948704,"(41.846455512, -87.694948704)",29.0,21569.0,32.0,262.0,1.0,43.0,21.0,159.0
21767,HY163914,02/25/2015 07:45:00 PM,114XX S PRAIRIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,False,False,531,5,9.0,49.0,01A,1179956.0,1829174.0,2015,09/19/2022 03:41:05 PM,41.686521024,-87.61683831,"(41.686521024, -87.61683831)",30.0,21861.0,45.0,253.0,43.0,19.0,10.0,265.0
22800,HZ444387,09/22/2016 05:10:00 AM,055XX S PERRY AVE,110,HOMICIDE,FIRST DEGREE MURDER,VESTIBULE,False,False,225,2,3.0,40.0,01A,1176646.0,1868162.0,2016,09/01/2022 03:42:17 PM,41.793583868,-87.627785424,"(41.793583868, -87.627785424)",12.0,21559.0,7.0,164.0,9.0,11.0,24.0,111.0
20315,HV202304,03/17/2012 08:17:00 PM,059XX S FAIRFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,824,8,16.0,66.0,01A,1159059.0,1865175.0,2012,09/19/2022 03:41:05 PM,41.785765113,-87.692357431,"(41.785765113, -87.692357431)",19.0,21867.0,64.0,111.0,2.0,58.0,13.0,269.0
20822,HW184145,03/08/2013 04:34:00 PM,019XX E 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,414,4,8.0,46.0,01A,1190686.0,1852980.0,2013,09/19/2022 03:41:05 PM,41.751595549,-87.576792325,"(41.751595549, -87.576792325)",9.0,22538.0,42.0,507.0,35.0,25.0,19.0,222.0
22053,HY395938,08/25/2015 06:53:00 PM,011XX N CICERO AVE,110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,True,False,1531,15,37.0,25.0,01A,1144151.0,1907349.0,2015,09/19/2022 03:41:05 PM,41.9017884,-87.745960471,"(41.9017884, -87.745960471)",4.0,4299.0,26.0,578.0,45.0,5.0,16.0,68.0
18988,HR461310,08/02/2009 04:13:00 AM,014XX N CALIFORNIA AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1423,14,26.0,24.0,01A,1157466.0,1909531.0,2009,09/01/2022 03:42:17 PM,41.90751541,-87.696993118,"(41.90751541, -87.696993118)",10.0,22535.0,25.0,301.0,49.0,4.0,7.0,62.0
3320,HL566208,08/23/2005 10:36:00 AM,069XX S CORNELL AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,332,3,5.0,43.0,01A,1188551.0,1859257.0,2005,09/19/2022 03:41:05 PM,41.768871442,-87.584415712,"(41.768871442, -87.584415712)",32.0,22538.0,39.0,381.0,33.0,24.0,18.0,212.0
